ID	Parent_ID	SampleType	NCBITaxonomy	Type	NCBIRank	Group_Size	Interventions	Community_composition
32	23	Group_2_medium_fast				93		Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Clostridium spiroforme DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503
33	23	Group_3_medium_slow				93		Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
34	23	Group_4_slow				93		Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
35	23	QC_blank_community				79		
36	23	QC_pool_community				96		
37	23	Media_control_community				93	Zolmitriptan, Dabigatran, Ticagrelor, Prasugrel, Alfuzosin (HCl), Terazosin (HCl), Atropine, Digoxin, Saxagliptin, Tirzepatide (sodium salt), Glyburide (poatssium salt), Gemfibrozil, Telmisartan, Naltrexone, agmatine, putrescine, GABA, histamine, cadaverine	
38	21	Bacteria			superkingdom	7679		
39	2	human cell lines				633		
40	39	liver hepatocyte				32	DCA-2AP	
41	39	colon epithelial				376	Diet_standards	
42	39	embryonic kidney				88		
43	39	human cell lines QC blank				23		
44	39	human cell lines QC controls				80	PBS	
45	39	human cell lines QC pool				34		
194	72294	Campylobacter	genus			4		
197	194	Campylobacter jejuni	species			4		
468	2887326	Moraxellaceae	family			4		
469	468	Acinetobacter	genus			4		
481	206351	Neisseriaceae	family			4		
482	481	Neisseria	genus			4		
488	482	Neisseria mucosa	species			4		
543	91347	Enterobacteriaceae	family			366		
550	543	Enterobacter cloacae	species			12		
561	543	Escherichia	genus			350		
562	561	Escherichia coli	species			350		
570	2890311	Klebsiella	genus			4		
815	171549	Bacteroidaceae	family			2526		
816	815	Bacteroides	genus			2068		
817	816	Bacteroides fragilis	species			399		
818	816	Bacteroides thetaiotaomicron	species			6		
820	816	Bacteroides uniformis	species			402		
821	909656	Phocaeicola vulgatus	species			410		
823	375288	Parabacteroides distasonis	species			423		
838	171552	Prevotella	genus			10		
841	186803	Roseburia	genus			5		
848	203492	Fusobacterium	genus			4		
850	848	Fusobacterium mortiferum	species			4	bile acids	
853	216851	Faecalibacterium prausnitzii	species			7		
872	194924	Desulfovibrio	genus			0		
901	872	Desulfovibrio piger	species			0		
904	909930	Acidaminococcus	genus			4		
905	904	Acidaminococcus fermentans	species			2		
976	3379134	Bacteroidota	phylum			3023		
1224	3379134	Pseudomonadota	phylum			374		
1236	1224	Gammaproteobacteria	class			370		
1239	1783272	Bacillota	phylum			3578		
1260	150022	Finegoldia magna	species			4		
1263	216572	Ruminococcus	genus			35		
1265	1263	Ruminococcus flavefaciens	species			12		
1268	85006	Micrococcaceae	family			12		
1269	1268	Micrococcus	genus			12		
1270	1269	Micrococcus luteus	species			12		
1279	90964	Staphylococcus	genus			451		
1280	1279	Staphylococcus aureus	species			12		
1282	1279	Staphylococcus epidermidis	species			403		
1290	1279	Staphylococcus hominis	species			12		
1292	1279	Staphylococcus warneri	species			12		
1300	186826	Streptococcaceae	family			16		
1301	1300	Streptococcus	genus			16		
1303	1301	Streptococcus oralis	species			4		
1308	1301	Streptococcus thermophilus	species			0		
1322	572511	Blautia hansenii	species			1		
1350	81852	Enterococcus	genus			28		
1351	1350	Enterococcus faecalis	species			24		
1352	1350	Enterococcus faecium	species			4		
1385	91061	Bacillales	order			451		
1485	31979	Clostridium	genus			822		
1498	1769729	Hathewaya histolytica	species			4		
1502	1485	Clostridium perfringens	species			398		
1505	1849822	Paraclostridium sordellii	species			4		
1507	2614128	Clostridium sp. ATCC 29733	species			0		
1509	1485	Clostridium sporogenes	species			420		
1512	1506553	Clostridium symbiosum	species			397		
1522	1485	Clostridium innocuum	species			0		
1535	552397	Clostridium leptum	species			2		
1547	3025755	Thomasclavelia ramosa	species			4		
1578	33958	Lactobacillus	genus			16		
1579	1578	Lactobacillus acidophilus	species			4		
1590	2767842	Lactiplantibacillus plantarum	species			16		
1596	1578	Lactobacillus gasseri	species			8		
1598	2742598	Limosilactobacillus reuteri	species			4		
1623	2767887	Ligilactobacillus ruminis	species			5		
1653	85007	Corynebacteriaceae	family			12		
1678	31953	Bifidobacterium	genus			217		
1679	216816	Bifidobacterium longum subsp. longum	subspecies			4		
1680	1678	Bifidobacterium adolescentis	species			201		
1685	1678	Bifidobacterium breve	species			6		
1686	1678	Bifidobacterium catenulatum	species			1		
1716	1653	Corynebacterium	genus			12		
1730	186806	Eubacterium	genus			5		
1735	1573535	Holdemanella biformis	species			0		
1747	1912216	Cutibacterium acnes	species			0		
1760	201174	Actinomycetes	class			241		
28026	1678	Bifidobacterium pseudocatenulatum	species			5		
28037	1301	Streptococcus mitis	species			12		
28050	186803	Lachnospira	genus			2		
28090	469	Acinetobacter lwoffii	species			4		
28111	816	Bacteroides eggerthii	species			5		
28116	816	Bacteroides ovatus	species			417		
28117	239759	Alistipes putredinis	species			1		
28118	283168	Odoribacter splanchnicus	species			2		
28125	838	Prevotella bivia	species			4		
28126	2974251	Segatella buccae	species			4		
28127	2974257	Hoylesella buccalis	species			2		
28130	838	Prevotella disiens	species			4		
28216	1224	Betaproteobacteria	class			4		
29347	1506553	Clostridium scindens	species			395		
29348	3025755	Thomasclavelia spiroformis	species			2		
29361	1506577	Clostridium nexile	species			2		
29388	1279	Staphylococcus capitis	species			12		
29465	31977	Veillonella	genus			12		
29547	3379134	Campylobacterota	phylum			4		
31953	85004	Bifidobacteriaceae	family			217		
31957	85009	Propionibacteriaceae	family			0		
31971	2749846	Amedibacillus dolichus	species			0		
31977	1843489	Veillonellaceae	family			12		
31979	186802	Clostridiaceae	family			826		
32066	3384189	Fusobacteriota	phylum			4		
33038	2316020	Mediterraneibacter gnavus	species			8		
33039	2316020	Ruminococcus torques	species			1		
33042	186803	Coprococcus	genus			46		
33043	33042	Coprococcus eutactus	species			14		
33958	186826	Lactobacillaceae	family			45		
33959	1578	Lactobacillus johnsonii	species			4		
35832	194924	Bilophila	genus			18		
35833	35832	Bilophila wadsworthia	species			18		
38286	1716	Corynebacterium afermentans	species			12		
39485	28050	Lachnospira eligens	species			2		
39486	189330	Dorea formicigenerans	species			391		
39488	2569097	Anaerobutyricum hallii	species			2		
39491	1766253	Agathobacter rectalis	species			5		
39492	552397	Eubacterium siraeum	species			3		
39496	1730	Eubacterium ventriosum	species			5		
39778	29465	Veillonella dispar	species			12		
40518	1263	Ruminococcus bromii	species			18		
40520	572511	Blautia obeum	species			0		
45851	3342669	Eshraghiella crossota	species			2		
46124	117563	Granulicatella adiacens	species			5		
46228	2316020	Ruminococcus lactaris	species			5		
46503	375288	Parabacteroides merdae	species			6		
46506	816	Bacteroides stercoris	species			393		
47678	816	Bacteroides caccae	species			397		
47715	2759736	Lacticaseibacillus rhamnosus	species			4		
48461	203494	Verrucomicrobiales	order			18		
52225	1843491	Mitsuokella	genus			3		
52226	52225	Mitsuokella multacida	species			3		
53443	572511	Blautia hydrogenotrophica	species			2		
61170	128827	Holdemania	genus			2		
61171	61170	Holdemania filiformis	species			2		
72294	213849	Campylobacteraceae	family			4		
72758	29388	Staphylococcus capitis subsp. capitis	subspecies			12		
74201	3379134	Verrucomicrobiota	phylum			18		
74426	102106	Collinsella aerofaciens	species			9		
80840	28216	Burkholderiales	order			0		
80841	80840	unclassified Burkholderiales	no rank			0		
81852	186826	Enterococcaceae	family			28		
84026	552397	Clostridium methylpentosum	species			2		
84030	2719231	Lacrimispora saccharolytica	species			5		
84107	84999	Coriobacteriaceae	family			10		
84108	1643826	Slackia	genus			0		
84109	84108	Slackia exigua	species			0		
84111	1643826	Eggerthella	genus			409		
84112	84111	Eggerthella lenta	species			409		
84998	201174	Coriobacteriia	class			419		
84999	84998	Coriobacteriales	order			10		
85004	1760	Bifidobacteriales	order			217		
85006	1760	Micrococcales	order			12		
85007	1760	Mycobacteriales	order			12		
85009	1760	Propionibacteriales	order			0		
88431	189330	Dorea longicatena	species			5		
89153	1506553	Clostridium hylemonae	species			2		
90964	1385	Staphylococcaceae	family			451		
91061	1239	Bacilli	class			545		
91347	1236	Enterobacterales	order			366		
100886	135858	Catenibacterium mitsuokai	species			5		
102106	84107	Collinsella	genus			10		
102148	123375	Solobacterium moorei	species			0		
105841	207244	Anaerostipes caccae	species			5		
117563	186828	Granulicatella	genus			5		
123375	128827	Solobacterium	genus			0		
128827	526525	Erysipelotrichaceae	family			2		
133925	1643824	Olsenella	genus			0		
133926	133925	Olsenella uli	species			0		
135858	2810280	Catenibacterium	genus			5		
144183	38286	Corynebacterium afermentans subsp. afermentans	subspecies			12		
145391	1290	Staphylococcus hominis subsp. hominis	subspecies			12		
147206	102106	Collinsella stercoris	species			1		
150022	1570339	Finegoldia	genus			4		
154046	1649459	Hungatella hathewayi	species			5		
165179	2974251	Segatella copri	species			4		
166486	841	Roseburia intestinalis	species			3		
168384	248744	Marvinbryantia formatexigens	species			2		
169435	244127	Anaerotruncus colihominis	species			2		
171549	200643	Bacteroidales	order			3023		
171550	171549	Rikenellaceae	family			21		
171552	171549	Prevotellaceae	family			32		
186801	1239	Clostridia	class			2997		
186802	186801	Eubacteriales	order			891		
186803	3085636	Lachnospiraceae	family			2084		
186804	3082720	Peptostreptococcaceae	family			22		
186806	186802	Eubacteriaceae	family			5		
186826	91061	Lactobacillales	order			94		
186828	186826	Carnobacteriaceae	family			5		
186928	186803	unclassified Lachnospiraceae	no rank			4		
187327	904	Acidaminococcus intestini	species			2		
189330	186803	Dorea	genus			396		
194924	213115	Desulfovibrionaceae	family			18		
200643	976	Bacteroidia	class			3023		
200940	3379134	Thermodesulfobacteriota	phylum			18		
201174	1783272	Actinomycetota	phylum			660		
203490	32066	Fusobacteriia	class			4		
203491	203490	Fusobacteriales	order			4		
203492	203491	Fusobacteriaceae	family			4		
203494	74201	Verrucomicrobiia	class			18		
204516	909656	Phocaeicola massiliensis	species			4		
206351	28216	Neisseriales	order			4		
207244	186803	Anaerostipes	genus			5		
208479	2719313	Enterocloster bolteae	species			783		
213115	3031449	Desulfovibrionales	order			18		
213849	3031852	Campylobacterales	order			4		
214851	292632	Subdoligranulum variabile	species			0		
214853	264995	Anaerofustis stercorihominis	species			0		
214856	239759	Alistipes finegoldii	species			2		
216572	186802	Oscillospiraceae	family			56		
216816	1678	Bifidobacterium longum	species			4		
216851	216572	Faecalibacterium	genus			7		
239759	171550	Alistipes	genus			21		
239934	1647988	Akkermansia	genus			18		
239935	239934	Akkermansia muciniphila	species			18		
244127	216572	Anaerotruncus	genus			2		
246787	816	Bacteroides cellulosilyticus	species			6		
248744	186803	Marvinbryantia	genus			2		
253238	216572	Ethanoligenens	genus			0		
253239	253238	Ethanoligenens harbinense	species			0		
261299	1505657	Intestinibacter bartlettii	species			18		
264995	186806	Anaerofustis	genus			0		
283168	1853231	Odoribacter	genus			2		
292632	216572	Subdoligranulum	genus			0		
310297	909656	Phocaeicola plebeius	species			2		
310298	909656	Phocaeicola coprocola	species			12		
328812	375288	Parabacteroides goldsteinii	species			4		
328813	239759	Alistipes onderdonkii	species			18		
328814	239759	Alistipes shahii	species			0		
329854	816	Bacteroides intestinalis	species			23		
333367	2719313	Enterocloster asparagiformis	species			5		
336306	550	Enterobacter cloacae subsp. cloacae	subspecies			12		
337330	1590	Lactiplantibacillus plantarum subsp. plantarum	subspecies			12		
338188	816	Bacteroides finegoldii	species			2		
357276	909656	Phocaeicola dorei	species			26		
360807	841	Roseburia inulinivorans	species			2		
363265	2974265	Leyella stercorea	species			4		
371601	816	Bacteroides xylanisolvens	species			5		
375288	2005525	Parabacteroides	genus			437		
376805	909656	Phocaeicola salanitronis	species			4		
384638	538999	Bacteroides pectinophilus	species			2		
387090	909656	Phocaeicola coprophilus	species			0		
387661	375288	Parabacteroides johnsonii	species			2		
410072	33042	Coprococcus comes	species			32		
411483	216851	Faecalibacterium duncaniae	species			0		
411486	2614128	Clostridium sp. M62/1	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
411489	2614128	Clostridium sp. L2-50	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
418240	572511	Blautia wexlerae	species			0		
438033	1263	Ruminococcus gauvreauii	species			5		
446660	447020	Adlercreutzia equolifaciens	species			0		
447020	1643826	Adlercreutzia	genus			0		
454154	577309	Paraprevotella clara	species			4		
454155	577309	Paraprevotella xylaniphila	species			4		
457395	2646097	Bacteroides sp. 9_1_42FAA	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
459786	216572	Oscillibacter	genus			5		
469588	2646097	Bacteroides sp. 2_1_22	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
469589	2646097	Bacteroides sp. 2_1_33B	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
469592	2646097	Bacteroides sp. 3_1_19	species			5	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
469610	80841	Burkholderiales bacterium 1_1_47	species			0		
526524	1239	Erysipelotrichia	class			13		
526525	526524	Erysipelotrichales	order			13		
538999	186802	Eubacteriales incertae sedis	no rank			4		
544645	574697	Butyricimonas virosa	species			5		
552397	216572	Oscillospiraceae incertae sedis	no rank			7		
563193	2649774	Parabacteroides sp. D13	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
572511	186803	Blautia	genus			3		
574697	1853231	Butyricimonas	genus			5		
577309	171552	Paraprevotella	genus			8		
626932	239759	Alistipes indistinctus	species			0		
658082	186928	Lachnospiraceae bacterium 2_1_58FAA	species			4		
665944	2608929	Klebsiella sp. 4_1_44FAA	species			4		
665956	2685293	Subdoligranulum sp. 4_3_54A2FAA	species			0		
691816	816	Bacteroides rodentium	species			2		
909656	815	Phocaeicola	genus			458		
909929	909932	Selenomonadales	order			3		
909930	1843488	Acidaminococcaceae	family			4		
909932	1239	Negativicutes	class			19		
1150298	1407607	Fusicatenibacter saccharivorans	species			4		
1226322	2629304	Oscillibacter sp. KLE 1728	species			5	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
1226324	2648079	Blautia sp. KLE 1732	species			0		
1288121	239759	Alistipes senegalensis	species			0		
1297617	1392389	Intestinimonas butyriciproducens	species			2		
1392389	538999	Intestinimonas	genus			2		
1407607	186803	Fusicatenibacter	genus			4		
1458253	1303	Streptococcus oralis subsp. dentisani	subspecies			4		
1470347	239759	Alistipes ihumii	species			0		
1505657	186804	Intestinibacter	genus			18		
1506553	186803	Lachnoclostridium	genus			794		
1506577	186803	Tyzzerella	genus			2		
1570339	1737405	Peptoniphilaceae	family			4		
1573535	128827	Holdemanella	genus			0		
1643822	84998	Eggerthellales	order			409		
1643824	84999	Atopobiaceae	family			0		
1643826	1643822	Eggerthellaceae	family			409		
1647988	48461	Akkermansiaceae	family			18		
1649459	186803	Hungatella	genus			5		
1737404	1239	Tissierellia	class			4		
1737405	1737404	Tissierellales	order			4		
1766253	186803	Agathobacter	genus			5		
1769729	31979	Hathewaya	genus			4		
1783272	38	Bacillati	kingdom			4238		
1843488	909932	Acidaminococcales	order			4		
1843489	909932	Veillonellales	order			12		
1843491	909929	Selenomonadaceae	family			3		
1849822	186804	Paraclostridium	genus			4		
1853231	171549	Odoribacteraceae	family			7		
1912216	31957	Cutibacterium	genus			0		
2005525	171549	Tannerellaceae	family			437		
2269265	2638335	Prevotella sp. AH-173-D17	species			2	TCA,TCDCA,TDCA,3alpha_12K,TLCA	
2316020	186803	Mediterraneibacter	genus			14		
2569097	186803	Anaerobutyricum	genus			2		
2608929	570	unclassified Klebsiella	no rank			4		
2614128	1485	unclassified Clostridium	no rank			4		
2629304	459786	unclassified Oscillibacter	no rank			5		
2638335	838	unclassified Prevotella	no rank			2		
2646097	816	unclassified Bacteroides	no rank			11		
2648079	572511	unclassified Blautia	no rank			0		
2649774	375288	unclassified Parabacteroides	no rank			2		
2685293	292632	unclassified Subdoligranulum	no rank			0		
2719231	186803	Lacrimispora	genus			5		
2719313	186803	Enterocloster	genus			788		
2742598	33958	Limosilactobacillus	genus			4		
2749846	128827	Amedibacillus	genus			0		
2759736	33958	Lacticaseibacillus	genus			4		
2767842	33958	Lactiplantibacillus	genus			16		
2767887	33958	Ligilactobacillus	genus			5		
2810280	526525	Coprobacillaceae	family			11		
2864143	446660	Adlercreutzia equolifaciens subsp. equolifaciens	subspecies			0		
2887326	1236	Moraxellales	order			4		
2890311	543	Klebsiella/Raoultella group	no rank			4		
2974251	171552	Segatella	genus			8		
2974257	171552	Hoylesella	genus			2		
2974265	171552	Leyella	genus			4		
3025755	2810280	Thomasclavelia	genus			6		
3031449	200940	Desulfovibrionia	class			18		
3031852	29547	Epsilonproteobacteria	class			4		
3082720	186801	Peptostreptococcales	order			22		
3085636	186801	Lachnospirales	order			2084		
3342669	186803	Eshraghiella	genus			2		
3379134	38	Pseudomonadati	kingdom			3437		
3384189	38	Fusobacteriati	kingdom			4		
3384190	6	bile salt hydrolase				328		
3384191	8	human diet				1409		
3384192	8	surgery				499		
3384193	8	human drug				631		
3384194	8	human parasite infection				1171		
3384195	8	decomposition				1593		
3384196	8	urbanization gradient				385		
3384197	8	hormone therapy				238		
3384198	8	human aging				1283		
3384199	8	probiotic				0		
3384200	8	Medical device				129		
3384201	8	human reference material				314		
3384202	8	very low birth weight infants				530		
3384203	8	enzyme replacement therapy				96		
3384204	8	human fecal microbiota transplants				0		
