ID,Parent_ID,SampleType,NCBITaxonomy,Type,NCBIRank,Group_Size,Interventions,Community_composition
32,23,Group_2_medium_fast,NA,NA,NA,NA,NA,Ruminococcus gnavus ATCC 29149; Odoribacter splanchnicus DSM 20712; Bacteroides cellulosilyticus DSM 14838; Clostridium scindens ATCC 35704; Eubacterium eligens ATCC 27750; Bacteroides pectinophilus ATCC 43243; Bacteroides thetaiotaomicron VPI-5482; Bacteroides vulgatus ATCC 8482; Bifidobacterium breve DSM 20213; Alistipes onderdonkii DSM 19147; Parabacteroides sp. D13; Subdoligranulum variabile DSM 15176; Clostridium sp. L2-50; Clostridium sp. M62/1; Bacteroides sp. 9_1_42FAA; Acidaminococcus fermentans DSM 20731; Bacteroides sp. D2; Parabacteroides johnsonii DSM 18315; Acidaminococcus intestini sp. D21; Bacteroides rodentium DSM 26882; Alistipes putredinis DSM 17216; Bacteroides stercoris ATCC 43183; Thomasclavelia spiroformis DSM 1552; Ruminococcus torques ATCC 27756; Bifidobacterium catenulatum DSM 16992; Intestinimonas butyriciproducens DSM 26588; Butyrivibrio crossotus DSM 2876; Parabacteroides distasonis ATCC 8503
33,23,Group_3_medium_slow,NA,NA,NA,NA,NA,Akkermansia muciniphila ATCC BAA-835; Desulfovibrio piger ATCC 29098; Coprococcus comes ATCC 27758; Prevotella buccae D17; Alistipes ihumii AP11; Alistipes finegoldii DSM 17242; Alistipes indistinctus YIT 12060; Parabacteroides merdae ATCC 43184; Alistipes shahii WAL 8301; Eubacterium dolichum DSM 3991; Bacteroides sp. 1_1_6; Ethanoligenens harbinense YUAN-3; Bacteroides sp. 2_1_22; Prevotella copri DSM 18205; Prevotella buccalis ATCC 35310; Collinsella stercoris DSM 13279; Bacteroides caccae ATCC 43185; Anaerotruncus colihominis DSM 17241; Clostridium hylemonae DSM 15053; Bacteroides coprophilus DSM 18228; Roseburia inulinivorans DSM 16841; Bacteroides finegoldii DSM 17565; Coprococcus eutactus ATCC 27759; Eubacterium hallii DSM 3353; Blautia wexlerae DSM 19850
34,23,Group_4_slow,NA,NA,NA,NA,NA,Bryantella formatexigens DSM 14469; Bacteroides plebeius DSM 17135; Blautia hydrogenotrophica DSM 10507; Streptococcus thermophilus LMD-9; Adlercreutzia equolifaciens DSM 19450; Slackia exigua ATCC 700122; Olsenella uli DSM 7084; Solobacterium moorei DSM 22971; Ruminococcus obeum ATCC 29174; Ruminococcus bromii ATCC (L2-63); Clostridium methylpentosum DSM 5476; Clostridium leptum DSM 753; Clostridium nexile DSM 1787; Megasphaera sp. DSMZ 102144; Anaerofustis stercorihominis DSM 17244; Alistipes senegalensis JC50; Burkholderiales bacterium 1_1_47; Subdoligranulum sp. 4_3_54A2FAA; Clostridium bartlettii DSM 16795; Eggerthella lenta DSM 2243; Blautia sp. KLE 1732; Eubacterium biforme/Holdemanella biformis DSM 3989; Clostridium sp. VPI C48-50; Bilophila wadsworthia ATCC 49260; Holdemania filiformis DSM 12042; Eubacterium siraeum DSM 15702
35,23,QC_blank_community,NA,NA,NA,NA,NA,NA
36,23,QC_pool_community,NA,NA,NA,NA,NA,NA
37,23,Media_control_community,NA,NA,NA,NA,NA,NA
38,21,Bacteria,NA,NA,superkingdom,NA,NA,NA
39,2,human cell lines,NA,NA,NA,NA,NA,NA
40,39,liver hepatocyte,NA,NA,NA,NA,NA,NA
41,39,colon epithelial,NA,NA,NA,NA,NA,NA
42,39,embryonic kidney,NA,NA,NA,NA,NA,NA
43,39,human cell lines QC blank,NA,NA,NA,NA,NA,NA
44,39,human cell lines QC controls,NA,NA,NA,NA,NA,NA
45,39,human cell lines QC pool,NA,NA,NA,NA,NA,NA
194,72294,Campylobacter,genus,NA,NA,NA,NA,NA
197,194,Campylobacter jejuni,species,NA,NA,NA,NA,NA
468,2887326,Moraxellaceae,family,NA,NA,NA,NA,NA
469,468,Acinetobacter,genus,NA,NA,NA,NA,NA
481,206351,Neisseriaceae,family,NA,NA,NA,NA,NA
482,481,Neisseria,genus,NA,NA,NA,NA,NA
488,482,Neisseria mucosa,species,NA,NA,NA,NA,NA
543,91347,Enterobacteriaceae,family,NA,NA,NA,NA,NA
550,543,Enterobacter cloacae,species,NA,NA,NA,NA,NA
561,543,Escherichia,genus,NA,NA,NA,NA,NA
562,561,Escherichia coli,species,NA,NA,NA,NA,NA
570,2890311,Klebsiella,genus,NA,NA,NA,NA,NA
815,171549,Bacteroidaceae,family,NA,NA,NA,NA,NA
816,815,Bacteroides,genus,NA,NA,NA,NA,NA
817,816,Bacteroides fragilis,species,NA,NA,NA,NA,NA
818,816,Bacteroides thetaiotaomicron,species,NA,NA,NA,NA,NA
820,816,Bacteroides uniformis,species,NA,NA,NA,NA,NA
821,909656,Phocaeicola vulgatus,species,NA,NA,NA,NA,NA
823,375288,Parabacteroides distasonis,species,NA,NA,NA,NA,NA
838,171552,Prevotella,genus,NA,NA,NA,NA,NA
841,186803,Roseburia,genus,NA,NA,NA,NA,NA
848,203492,Fusobacterium,genus,NA,NA,NA,NA,NA
850,848,Fusobacterium mortiferum,species,NA,NA,NA,NA,NA
853,216851,Faecalibacterium prausnitzii,species,NA,NA,NA,NA,NA
872,194924,Desulfovibrio,genus,NA,NA,NA,NA,NA
901,872,Desulfovibrio piger,species,NA,NA,NA,NA,NA
904,909930,Acidaminococcus,genus,NA,NA,NA,NA,NA
905,904,Acidaminococcus fermentans,species,NA,NA,NA,NA,NA
976,3379134,Bacteroidota,phylum,NA,NA,NA,NA,NA
1224,3379134,Pseudomonadota,phylum,NA,NA,NA,NA,NA
1236,1224,Gammaproteobacteria,class,NA,NA,NA,NA,NA
1239,1783272,Bacillota,phylum,NA,NA,NA,NA,NA
1260,150022,Finegoldia magna,species,NA,NA,NA,NA,NA
1263,216572,Ruminococcus,genus,NA,NA,NA,NA,NA
1265,1263,Ruminococcus flavefaciens,species,NA,NA,NA,NA,NA
1268,85006,Micrococcaceae,family,NA,NA,NA,NA,NA
1269,1268,Micrococcus,genus,NA,NA,NA,NA,NA
1270,1269,Micrococcus luteus,species,NA,NA,NA,NA,NA
1279,90964,Staphylococcus,genus,NA,NA,NA,NA,NA
1280,1279,Staphylococcus aureus,species,NA,NA,NA,NA,NA
1282,1279,Staphylococcus epidermidis,species,NA,NA,NA,NA,NA
1290,1279,Staphylococcus hominis,species,NA,NA,NA,NA,NA
1292,1279,Staphylococcus warneri,species,NA,NA,NA,NA,NA
1300,186826,Streptococcaceae,family,NA,NA,NA,NA,NA
1301,1300,Streptococcus,genus,NA,NA,NA,NA,NA
1303,1301,Streptococcus oralis,species,NA,NA,NA,NA,NA
1308,1301,Streptococcus thermophilus,species,NA,NA,NA,NA,NA
1322,572511,Blautia hansenii,species,NA,NA,NA,NA,NA
1350,81852,Enterococcus,genus,NA,NA,NA,NA,NA
1351,1350,Enterococcus faecalis,species,NA,NA,NA,NA,NA
1352,1350,Enterococcus faecium,species,NA,NA,NA,NA,NA
1385,91061,Bacillales,order,NA,NA,NA,NA,NA
1485,31979,Clostridium,genus,NA,NA,NA,NA,NA
1498,1769729,Hathewaya histolytica,species,NA,NA,NA,NA,NA
1502,1485,Clostridium perfringens,species,NA,NA,NA,NA,NA
1505,1849822,Paraclostridium sordellii,species,NA,NA,NA,NA,NA
1507,2614128,Clostridium sp. ATCC 29733,species,NA,NA,NA,NA,NA
1509,1485,Clostridium sporogenes,species,NA,NA,NA,NA,NA
1512,1506553,Clostridium symbiosum,species,NA,NA,NA,NA,NA
1522,1485,Clostridium innocuum,species,NA,NA,NA,NA,NA
1535,552397,Clostridium leptum,species,NA,NA,NA,NA,NA
1547,3025755,Thomasclavelia ramosa,species,NA,NA,NA,NA,NA
1578,33958,Lactobacillus,genus,NA,NA,NA,NA,NA
1579,1578,Lactobacillus acidophilus,species,NA,NA,NA,NA,NA
1590,2767842,Lactiplantibacillus plantarum,species,NA,NA,NA,NA,NA
1596,1578,Lactobacillus gasseri,species,NA,NA,NA,NA,NA
1598,2742598,Limosilactobacillus reuteri,species,NA,NA,NA,NA,NA
1623,2767887,Ligilactobacillus ruminis,species,NA,NA,NA,NA,NA
1653,85007,Corynebacteriaceae,family,NA,NA,NA,NA,NA
1678,31953,Bifidobacterium,genus,NA,NA,NA,NA,NA
1679,216816,Bifidobacterium longum subsp. longum,subspecies,NA,NA,NA,NA,NA
1680,1678,Bifidobacterium adolescentis,species,NA,NA,NA,NA,NA
1685,1678,Bifidobacterium breve,species,NA,NA,NA,NA,NA
1686,1678,Bifidobacterium catenulatum,species,NA,NA,NA,NA,NA
1716,1653,Corynebacterium,genus,NA,NA,NA,NA,NA
1730,186806,Eubacterium,genus,NA,NA,NA,NA,NA
1735,1573535,Holdemanella biformis,species,NA,NA,NA,NA,NA
1747,1912216,Cutibacterium acnes,species,NA,NA,NA,NA,NA
1760,201174,Actinomycetes,class,NA,NA,NA,NA,NA
28026,1678,Bifidobacterium pseudocatenulatum,species,NA,NA,NA,NA,NA
28037,1301,Streptococcus mitis,species,NA,NA,NA,NA,NA
28050,186803,Lachnospira,genus,NA,NA,NA,NA,NA
28090,469,Acinetobacter lwoffii,species,NA,NA,NA,NA,NA
28111,816,Bacteroides eggerthii,species,NA,NA,NA,NA,NA
28116,816,Bacteroides ovatus,species,NA,NA,NA,NA,NA
28117,239759,Alistipes putredinis,species,NA,NA,NA,NA,NA
28118,283168,Odoribacter splanchnicus,species,NA,NA,NA,NA,NA
28125,838,Prevotella bivia,species,NA,NA,NA,NA,NA
28126,2974251,Segatella buccae,species,NA,NA,NA,NA,NA
28127,2974257,Hoylesella buccalis,species,NA,NA,NA,NA,NA
28130,838,Prevotella disiens,species,NA,NA,NA,NA,NA
28216,1224,Betaproteobacteria,class,NA,NA,NA,NA,NA
29347,1506553,Clostridium scindens,species,NA,NA,NA,NA,NA
29348,3025755,Thomasclavelia spiroformis,species,NA,NA,NA,NA,NA
29361,1506577,Clostridium nexile,species,NA,NA,NA,NA,NA
29388,1279,Staphylococcus capitis,species,NA,NA,NA,NA,NA
29465,31977,Veillonella,genus,NA,NA,NA,NA,NA
29547,3379134,Campylobacterota,phylum,NA,NA,NA,NA,NA
31953,85004,Bifidobacteriaceae,family,NA,NA,NA,NA,NA
31957,85009,Propionibacteriaceae,family,NA,NA,NA,NA,NA
31971,2749846,Amedibacillus dolichus,species,NA,NA,NA,NA,NA
31977,1843489,Veillonellaceae,family,NA,NA,NA,NA,NA
31979,186802,Clostridiaceae,family,NA,NA,NA,NA,NA
32066,3384189,Fusobacteriota,phylum,NA,NA,NA,NA,NA
33038,2316020,Mediterraneibacter gnavus,species,NA,NA,NA,NA,NA
33039,2316020,Ruminococcus torques,species,NA,NA,NA,NA,NA
33042,186803,Coprococcus,genus,NA,NA,NA,NA,NA
33043,33042,Coprococcus eutactus,species,NA,NA,NA,NA,NA
33958,186826,Lactobacillaceae,family,NA,NA,NA,NA,NA
33959,1578,Lactobacillus johnsonii,species,NA,NA,NA,NA,NA
35832,194924,Bilophila,genus,NA,NA,NA,NA,NA
35833,35832,Bilophila wadsworthia,species,NA,NA,NA,NA,NA
38286,1716,Corynebacterium afermentans,species,NA,NA,NA,NA,NA
39485,28050,Lachnospira eligens,species,NA,NA,NA,NA,NA
39486,189330,Dorea formicigenerans,species,NA,NA,NA,NA,NA
39488,2569097,Anaerobutyricum hallii,species,NA,NA,NA,NA,NA
39491,1766253,Agathobacter rectalis,species,NA,NA,NA,NA,NA
39492,552397,Eubacterium siraeum,species,NA,NA,NA,NA,NA
39496,1730,Eubacterium ventriosum,species,NA,NA,NA,NA,NA
39778,29465,Veillonella dispar,species,NA,NA,NA,NA,NA
40518,1263,Ruminococcus bromii,species,NA,NA,NA,NA,NA
40520,572511,Blautia obeum,species,NA,NA,NA,NA,NA
45851,3342669,Eshraghiella crossota,species,NA,NA,NA,NA,NA
46124,117563,Granulicatella adiacens,species,NA,NA,NA,NA,NA
46228,2316020,Ruminococcus lactaris,species,NA,NA,NA,NA,NA
46503,375288,Parabacteroides merdae,species,NA,NA,NA,NA,NA
46506,816,Bacteroides stercoris,species,NA,NA,NA,NA,NA
47678,816,Bacteroides caccae,species,NA,NA,NA,NA,NA
47715,2759736,Lacticaseibacillus rhamnosus,species,NA,NA,NA,NA,NA
48461,203494,Verrucomicrobiales,order,NA,NA,NA,NA,NA
52225,1843491,Mitsuokella,genus,NA,NA,NA,NA,NA
52226,52225,Mitsuokella multacida,species,NA,NA,NA,NA,NA
53443,572511,Blautia hydrogenotrophica,species,NA,NA,NA,NA,NA
61170,128827,Holdemania,genus,NA,NA,NA,NA,NA
61171,61170,Holdemania filiformis,species,NA,NA,NA,NA,NA
72294,213849,Campylobacteraceae,family,NA,NA,NA,NA,NA
72758,29388,Staphylococcus capitis subsp. capitis,subspecies,NA,NA,NA,NA,NA
74201,3379134,Verrucomicrobiota,phylum,NA,NA,NA,NA,NA
74426,102106,Collinsella aerofaciens,species,NA,NA,NA,NA,NA
80840,28216,Burkholderiales,order,NA,NA,NA,NA,NA
80841,80840,unclassified Burkholderiales,no rank,NA,NA,NA,NA,NA
81852,186826,Enterococcaceae,family,NA,NA,NA,NA,NA
84026,552397,Clostridium methylpentosum,species,NA,NA,NA,NA,NA
84030,2719231,Lacrimispora saccharolytica,species,NA,NA,NA,NA,NA
84107,84999,Coriobacteriaceae,family,NA,NA,NA,NA,NA
84108,1643826,Slackia,genus,NA,NA,NA,NA,NA
84109,84108,Slackia exigua,species,NA,NA,NA,NA,NA
84111,1643826,Eggerthella,genus,NA,NA,NA,NA,NA
84112,84111,Eggerthella lenta,species,NA,NA,NA,NA,NA
84998,201174,Coriobacteriia,class,NA,NA,NA,NA,NA
84999,84998,Coriobacteriales,order,NA,NA,NA,NA,NA
85004,1760,Bifidobacteriales,order,NA,NA,NA,NA,NA
85006,1760,Micrococcales,order,NA,NA,NA,NA,NA
85007,1760,Mycobacteriales,order,NA,NA,NA,NA,NA
85009,1760,Propionibacteriales,order,NA,NA,NA,NA,NA
88431,189330,Dorea longicatena,species,NA,NA,NA,NA,NA
89153,1506553,Clostridium hylemonae,species,NA,NA,NA,NA,NA
90964,1385,Staphylococcaceae,family,NA,NA,NA,NA,NA
91061,1239,Bacilli,class,NA,NA,NA,NA,NA
91347,1236,Enterobacterales,order,NA,NA,NA,NA,NA
100886,135858,Catenibacterium mitsuokai,species,NA,NA,NA,NA,NA
102106,84107,Collinsella,genus,NA,NA,NA,NA,NA
102148,123375,Solobacterium moorei,species,NA,NA,NA,NA,NA
105841,207244,Anaerostipes caccae,species,NA,NA,NA,NA,NA
117563,186828,Granulicatella,genus,NA,NA,NA,NA,NA
123375,128827,Solobacterium,genus,NA,NA,NA,NA,NA
128827,526525,Erysipelotrichaceae,family,NA,NA,NA,NA,NA
133925,1643824,Olsenella,genus,NA,NA,NA,NA,NA
133926,133925,Olsenella uli,species,NA,NA,NA,NA,NA
135858,2810280,Catenibacterium,genus,NA,NA,NA,NA,NA
144183,38286,Corynebacterium afermentans subsp. afermentans,subspecies,NA,NA,NA,NA,NA
145391,1290,Staphylococcus hominis subsp. hominis,subspecies,NA,NA,NA,NA,NA
147206,102106,Collinsella stercoris,species,NA,NA,NA,NA,NA
150022,1570339,Finegoldia,genus,NA,NA,NA,NA,NA
154046,1649459,Hungatella hathewayi,species,NA,NA,NA,NA,NA
165179,2974251,Segatella copri,species,NA,NA,NA,NA,NA
166486,841,Roseburia intestinalis,species,NA,NA,NA,NA,NA
168384,248744,Marvinbryantia formatexigens,species,NA,NA,NA,NA,NA
169435,244127,Anaerotruncus colihominis,species,NA,NA,NA,NA,NA
171549,200643,Bacteroidales,order,NA,NA,NA,NA,NA
171550,171549,Rikenellaceae,family,NA,NA,NA,NA,NA
171552,171549,Prevotellaceae,family,NA,NA,NA,NA,NA
186801,1239,Clostridia,class,NA,NA,NA,NA,NA
186802,186801,Eubacteriales,order,NA,NA,NA,NA,NA
186803,3085636,Lachnospiraceae,family,NA,NA,NA,NA,NA
186804,3082720,Peptostreptococcaceae,family,NA,NA,NA,NA,NA
186806,186802,Eubacteriaceae,family,NA,NA,NA,NA,NA
186826,91061,Lactobacillales,order,NA,NA,NA,NA,NA
186828,186826,Carnobacteriaceae,family,NA,NA,NA,NA,NA
186928,186803,unclassified Lachnospiraceae,no rank,NA,NA,NA,NA,NA
187327,904,Acidaminococcus intestini,species,NA,NA,NA,NA,NA
189330,186803,Dorea,genus,NA,NA,NA,NA,NA
194924,213115,Desulfovibrionaceae,family,NA,NA,NA,NA,NA
200643,976,Bacteroidia,class,NA,NA,NA,NA,NA
200940,3379134,Thermodesulfobacteriota,phylum,NA,NA,NA,NA,NA
201174,1783272,Actinomycetota,phylum,NA,NA,NA,NA,NA
203490,32066,Fusobacteriia,class,NA,NA,NA,NA,NA
203491,203490,Fusobacteriales,order,NA,NA,NA,NA,NA
203492,203491,Fusobacteriaceae,family,NA,NA,NA,NA,NA
203494,74201,Verrucomicrobiia,class,NA,NA,NA,NA,NA
204516,909656,Phocaeicola massiliensis,species,NA,NA,NA,NA,NA
206351,28216,Neisseriales,order,NA,NA,NA,NA,NA
207244,186803,Anaerostipes,genus,NA,NA,NA,NA,NA
208479,2719313,Enterocloster bolteae,species,NA,NA,NA,NA,NA
213115,3031449,Desulfovibrionales,order,NA,NA,NA,NA,NA
213849,3031852,Campylobacterales,order,NA,NA,NA,NA,NA
214851,292632,Subdoligranulum variabile,species,NA,NA,NA,NA,NA
214853,264995,Anaerofustis stercorihominis,species,NA,NA,NA,NA,NA
214856,239759,Alistipes finegoldii,species,NA,NA,NA,NA,NA
216572,186802,Oscillospiraceae,family,NA,NA,NA,NA,NA
216816,1678,Bifidobacterium longum,species,NA,NA,NA,NA,NA
216851,216572,Faecalibacterium,genus,NA,NA,NA,NA,NA
239759,171550,Alistipes,genus,NA,NA,NA,NA,NA
239934,1647988,Akkermansia,genus,NA,NA,NA,NA,NA
239935,239934,Akkermansia muciniphila,species,NA,NA,NA,NA,NA
244127,216572,Anaerotruncus,genus,NA,NA,NA,NA,NA
246787,816,Bacteroides cellulosilyticus,species,NA,NA,NA,NA,NA
248744,186803,Marvinbryantia,genus,NA,NA,NA,NA,NA
253238,216572,Ethanoligenens,genus,NA,NA,NA,NA,NA
253239,253238,Ethanoligenens harbinense,species,NA,NA,NA,NA,NA
261299,1505657,Intestinibacter bartlettii,species,NA,NA,NA,NA,NA
264995,186806,Anaerofustis,genus,NA,NA,NA,NA,NA
283168,1853231,Odoribacter,genus,NA,NA,NA,NA,NA
292632,216572,Subdoligranulum,genus,NA,NA,NA,NA,NA
310297,909656,Phocaeicola plebeius,species,NA,NA,NA,NA,NA
310298,909656,Phocaeicola coprocola,species,NA,NA,NA,NA,NA
328812,375288,Parabacteroides goldsteinii,species,NA,NA,NA,NA,NA
328813,239759,Alistipes onderdonkii,species,NA,NA,NA,NA,NA
328814,239759,Alistipes shahii,species,NA,NA,NA,NA,NA
329854,816,Bacteroides intestinalis,species,NA,NA,NA,NA,NA
333367,2719313,Enterocloster asparagiformis,species,NA,NA,NA,NA,NA
336306,550,Enterobacter cloacae subsp. cloacae,subspecies,NA,NA,NA,NA,NA
337330,1590,Lactiplantibacillus plantarum subsp. plantarum,subspecies,NA,NA,NA,NA,NA
338188,816,Bacteroides finegoldii,species,NA,NA,NA,NA,NA
357276,909656,Phocaeicola dorei,species,NA,NA,NA,NA,NA
360807,841,Roseburia inulinivorans,species,NA,NA,NA,NA,NA
363265,2974265,Leyella stercorea,species,NA,NA,NA,NA,NA
371601,816,Bacteroides xylanisolvens,species,NA,NA,NA,NA,NA
375288,2005525,Parabacteroides,genus,NA,NA,NA,NA,NA
376805,909656,Phocaeicola salanitronis,species,NA,NA,NA,NA,NA
384638,538999,Bacteroides pectinophilus,species,NA,NA,NA,NA,NA
387090,909656,Phocaeicola coprophilus,species,NA,NA,NA,NA,NA
387661,375288,Parabacteroides johnsonii,species,NA,NA,NA,NA,NA
410072,33042,Coprococcus comes,species,NA,NA,NA,NA,NA
411483,216851,Faecalibacterium duncaniae,species,NA,NA,NA,NA,NA
411486,2614128,Clostridium sp. M62/1,species,NA,NA,NA,NA,NA
411489,2614128,Clostridium sp. L2-50,species,NA,NA,NA,NA,NA
418240,572511,Blautia wexlerae,species,NA,NA,NA,NA,NA
438033,1263,Ruminococcus gauvreauii,species,NA,NA,NA,NA,NA
446660,447020,Adlercreutzia equolifaciens,species,NA,NA,NA,NA,NA
447020,1643826,Adlercreutzia,genus,NA,NA,NA,NA,NA
454154,577309,Paraprevotella clara,species,NA,NA,NA,NA,NA
454155,577309,Paraprevotella xylaniphila,species,NA,NA,NA,NA,NA
457395,2646097,Bacteroides sp. 9_1_42FAA,species,NA,NA,NA,NA,NA
459786,216572,Oscillibacter,genus,NA,NA,NA,NA,NA
469588,2646097,Bacteroides sp. 2_1_22,species,NA,NA,NA,NA,NA
469589,2646097,Bacteroides sp. 2_1_33B,species,NA,NA,NA,NA,NA
469592,2646097,Bacteroides sp. 3_1_19,species,NA,NA,NA,NA,NA
469610,80841,Burkholderiales bacterium 1_1_47,species,NA,NA,NA,NA,NA
526524,1239,Erysipelotrichia,class,NA,NA,NA,NA,NA
526525,526524,Erysipelotrichales,order,NA,NA,NA,NA,NA
538999,186802,Eubacteriales incertae sedis,no rank,NA,NA,NA,NA,NA
544645,574697,Butyricimonas virosa,species,NA,NA,NA,NA,NA
552397,216572,Oscillospiraceae incertae sedis,no rank,NA,NA,NA,NA,NA
563193,2649774,Parabacteroides sp. D13,species,NA,NA,NA,NA,NA
572511,186803,Blautia,genus,NA,NA,NA,NA,NA
574697,1853231,Butyricimonas,genus,NA,NA,NA,NA,NA
577309,171552,Paraprevotella,genus,NA,NA,NA,NA,NA
626932,239759,Alistipes indistinctus,species,NA,NA,NA,NA,NA
658082,186928,Lachnospiraceae bacterium 2_1_58FAA,species,NA,NA,NA,NA,NA
665944,2608929,Klebsiella sp. 4_1_44FAA,species,NA,NA,NA,NA,NA
665956,2685293,Subdoligranulum sp. 4_3_54A2FAA,species,NA,NA,NA,NA,NA
691816,816,Bacteroides rodentium,species,NA,NA,NA,NA,NA
909656,815,Phocaeicola,genus,NA,NA,NA,NA,NA
909929,909932,Selenomonadales,order,NA,NA,NA,NA,NA
909930,1843488,Acidaminococcaceae,family,NA,NA,NA,NA,NA
909932,1239,Negativicutes,class,NA,NA,NA,NA,NA
1150298,1407607,Fusicatenibacter saccharivorans,species,NA,NA,NA,NA,NA
1226322,2629304,Oscillibacter sp. KLE 1728,species,NA,NA,NA,NA,NA
1226324,2648079,Blautia sp. KLE 1732,species,NA,NA,NA,NA,NA
1288121,239759,Alistipes senegalensis,species,NA,NA,NA,NA,NA
1297617,1392389,Intestinimonas butyriciproducens,species,NA,NA,NA,NA,NA
1392389,538999,Intestinimonas,genus,NA,NA,NA,NA,NA
1407607,186803,Fusicatenibacter,genus,NA,NA,NA,NA,NA
1458253,1303,Streptococcus oralis subsp. dentisani,subspecies,NA,NA,NA,NA,NA
1470347,239759,Alistipes ihumii,species,NA,NA,NA,NA,NA
1505657,186804,Intestinibacter,genus,NA,NA,NA,NA,NA
1506553,186803,Lachnoclostridium,genus,NA,NA,NA,NA,NA
1506577,186803,Tyzzerella,genus,NA,NA,NA,NA,NA
1570339,1737405,Peptoniphilaceae,family,NA,NA,NA,NA,NA
1573535,128827,Holdemanella,genus,NA,NA,NA,NA,NA
1643822,84998,Eggerthellales,order,NA,NA,NA,NA,NA
1643824,84999,Atopobiaceae,family,NA,NA,NA,NA,NA
1643826,1643822,Eggerthellaceae,family,NA,NA,NA,NA,NA
1647988,48461,Akkermansiaceae,family,NA,NA,NA,NA,NA
1649459,186803,Hungatella,genus,NA,NA,NA,NA,NA
1737404,1239,Tissierellia,class,NA,NA,NA,NA,NA
1737405,1737404,Tissierellales,order,NA,NA,NA,NA,NA
1766253,186803,Agathobacter,genus,NA,NA,NA,NA,NA
1769729,31979,Hathewaya,genus,NA,NA,NA,NA,NA
1783272,38,Bacillati,kingdom,NA,NA,NA,NA,NA
1843488,909932,Acidaminococcales,order,NA,NA,NA,NA,NA
1843489,909932,Veillonellales,order,NA,NA,NA,NA,NA
1843491,909929,Selenomonadaceae,family,NA,NA,NA,NA,NA
1849822,186804,Paraclostridium,genus,NA,NA,NA,NA,NA
1853231,171549,Odoribacteraceae,family,NA,NA,NA,NA,NA
1912216,31957,Cutibacterium,genus,NA,NA,NA,NA,NA
2005525,171549,Tannerellaceae,family,NA,NA,NA,NA,NA
2269265,2638335,Prevotella sp. AH-173-D17,species,NA,NA,NA,NA,NA
2316020,186803,Mediterraneibacter,genus,NA,NA,NA,NA,NA
2569097,186803,Anaerobutyricum,genus,NA,NA,NA,NA,NA
2608929,570,unclassified Klebsiella,no rank,NA,NA,NA,NA,NA
2614128,1485,unclassified Clostridium,no rank,NA,NA,NA,NA,NA
2629304,459786,unclassified Oscillibacter,no rank,NA,NA,NA,NA,NA
2638335,838,unclassified Prevotella,no rank,NA,NA,NA,NA,NA
2646097,816,unclassified Bacteroides,no rank,NA,NA,NA,NA,NA
2648079,572511,unclassified Blautia,no rank,NA,NA,NA,NA,NA
2649774,375288,unclassified Parabacteroides,no rank,NA,NA,NA,NA,NA
2685293,292632,unclassified Subdoligranulum,no rank,NA,NA,NA,NA,NA
2719231,186803,Lacrimispora,genus,NA,NA,NA,NA,NA
2719313,186803,Enterocloster,genus,NA,NA,NA,NA,NA
2742598,33958,Limosilactobacillus,genus,NA,NA,NA,NA,NA
2749846,128827,Amedibacillus,genus,NA,NA,NA,NA,NA
2759736,33958,Lacticaseibacillus,genus,NA,NA,NA,NA,NA
2767842,33958,Lactiplantibacillus,genus,NA,NA,NA,NA,NA
2767887,33958,Ligilactobacillus,genus,NA,NA,NA,NA,NA
2810280,526525,Coprobacillaceae,family,NA,NA,NA,NA,NA
2864143,446660,Adlercreutzia equolifaciens subsp. equolifaciens,subspecies,NA,NA,NA,NA,NA
2887326,1236,Moraxellales,order,NA,NA,NA,NA,NA
2890311,543,Klebsiella/Raoultella group,no rank,NA,NA,NA,NA,NA
2974251,171552,Segatella,genus,NA,NA,NA,NA,NA
2974257,171552,Hoylesella,genus,NA,NA,NA,NA,NA
2974265,171552,Leyella,genus,NA,NA,NA,NA,NA
3025755,2810280,Thomasclavelia,genus,NA,NA,NA,NA,NA
